,data,vel_m,month,year
7955,2012-09-15,3.0,9,2012
7956,2012-09-16,3.0,9,2012
7957,2012-09-17,0.0,9,2012
7958,2012-09-18,2.0,9,2012
7959,2012-09-19,1.0,9,2012
7960,2012-09-20,4.0,9,2012
7961,2012-09-21,2.5,9,2012
7962,2012-09-22,1.0,9,2012
7963,2012-09-23,1.5,9,2012
7964,2012-09-24,1.0,9,2012
7965,2012-09-25,1.5,9,2012
7966,2012-09-26,2.5,9,2012
7967,2012-09-27,4.0,9,2012
7968,2012-09-28,2.5,9,2012
7969,2012-09-29,2.5,9,2012
7970,2012-09-30,1.0,9,2012
7971,2012-10-01,2.0,10,2012
7972,2012-10-02,1.5,10,2012
7973,2012-10-03,1.0,10,2012
7974,2012-10-06,2.5,10,2012
7975,2012-10-07,1.0,10,2012
7976,2012-10-08,2.5,10,2012
7977,2012-10-09,1.0,10,2012
7978,2012-10-10,2.5,10,2012
7979,2012-10-11,1.5,10,2012
7980,2012-10-12,1.5,10,2012
7981,2012-10-13,1.5,10,2012
7982,2012-10-14,2.5,10,2012
7983,2012-10-15,3.0,10,2012
7984,2012-10-16,2.5,10,2012
7985,2012-10-17,5.0,10,2012
7986,2012-10-18,4.0,10,2012
7987,2012-10-21,3.0,10,2012
7988,2012-10-22,2.5,10,2012
7989,2012-10-23,2.5,10,2012
7990,2012-10-24,1.5,10,2012
7991,2012-10-25,3.0,10,2012
7992,2012-10-26,3.0,10,2012
7993,2012-10-27,1.5,10,2012
7994,2012-10-28,1.5,10,2012
7995,2012-10-29,2.0,10,2012
7996,2012-10-30,1.0,10,2012
7997,2012-10-31,1.5,10,2012
7998,2012-11-01,1.5,11,2012
7999,2012-11-03,0.0,11,2012
8000,2012-11-04,1.5,11,2012
8001,2012-11-05,0.0,11,2012
8002,2012-11-06,0.0,11,2012
8003,2012-11-07,2.0,11,2012
8004,2012-11-08,3.0,11,2012
8005,2012-11-09,2.05776,11,2012
8006,2012-11-17,2.0,11,2012
8007,2012-11-18,3.0,11,2012
8008,2012-11-19,4.0,11,2012
8009,2012-11-20,0.0,11,2012
8010,2012-11-21,3.0,11,2012
8011,2012-11-22,1.5,11,2012
8012,2012-11-23,2.5,11,2012
8013,2012-11-24,3.5,11,2012
8014,2012-11-25,1.5,11,2012
8015,2012-11-26,2.5,11,2012
8016,2012-11-27,1.5,11,2012
8017,2012-11-28,3.0,11,2012
8018,2012-11-29,2.5,11,2012
8019,2012-11-30,2.5,11,2012
8020,2012-12-01,3.0,12,2012
8021,2012-12-02,1.5,12,2012
8022,2012-12-03,5.0,12,2012
8023,2012-12-04,3.5,12,2012
8024,2012-12-05,3.0,12,2012
8025,2012-12-08,3.5,12,2012
8026,2012-12-09,0.0,12,2012
8027,2012-12-10,1.54332,12,2012
8028,2012-12-11,1.0,12,2012
8029,2012-12-12,2.8,12,2012
8030,2012-12-13,2.0,12,2012
8031,2012-12-14,2.5,12,2012
8032,2012-12-15,3.0,12,2012
8033,2012-12-16,3.0,12,2012
8034,2012-12-17,2.0,12,2012
8035,2012-12-18,1.02888,12,2012
8036,2012-12-19,1.5,12,2012
8037,2012-12-20,2.0,12,2012
8038,2012-12-21,0.0,12,2012
8039,2012-12-22,3.0,12,2012
8040,2012-12-23,5.0,12,2012
8041,2012-12-24,3.0,12,2012
8042,2012-12-25,1.0,12,2012
8043,2012-12-26,1.0,12,2012
8044,2012-12-27,2.5,12,2012
8045,2012-12-28,1.5,12,2012
8046,2012-12-29,3.0,12,2012
8047,2012-12-30,2.5,12,2012
8048,2012-12-31,3.5,12,2012
8049,2013-01-31,1.02888,1,2013
8050,2013-02-01,4.0,2,2013
8051,2013-02-02,1.5,2,2013
8052,2013-02-03,1.5,2,2013
8053,2013-02-04,0.0,2,2013
8054,2013-02-05,3.0,2,2013
8055,2013-02-06,1.5,2,2013
8056,2013-02-07,1.5,2,2013
8057,2013-02-08,3.0,2,2013
8058,2013-02-09,2.0,2,2013
8059,2013-02-10,3.0,2,2013
8060,2013-02-11,1.5,2,2013
8061,2013-02-12,2.5,2,2013
8062,2013-02-13,1.5,2,2013
8063,2013-02-14,1.0,2,2013
8064,2013-02-15,1.0,2,2013
8065,2013-02-16,1.5,2,2013
8066,2013-02-17,2.0,2,2013
8067,2013-02-18,3.0,2,2013
8068,2013-02-19,1.5,2,2013
8069,2013-02-20,1.5,2,2013
8070,2013-02-21,1.5,2,2013
8071,2013-02-22,3.0,2,2013
8072,2013-02-23,1.5,2,2013
8073,2013-02-24,0.0,2,2013
8074,2013-02-25,2.0,2,2013
8075,2013-02-26,1.5,2,2013
8076,2013-02-27,2.5,2,2013
8077,2013-02-28,1.5,2,2013
8078,2013-03-31,1.54332,3,2013
8079,2013-04-01,0.0,4,2013
8080,2013-04-02,1.0,4,2013
8081,2013-04-03,1.5,4,2013
8082,2013-04-04,2.5,4,2013
8083,2013-04-05,1.5,4,2013
8084,2013-04-06,1.0,4,2013
8085,2013-04-07,1.5,4,2013
8086,2013-04-08,0.0,4,2013
8087,2013-04-09,1.0,4,2013
8088,2013-04-10,0.0,4,2013
8089,2013-04-11,0.0,4,2013
8090,2013-04-12,2.5,4,2013
8091,2013-04-13,1.0,4,2013
8092,2013-04-14,0.0,4,2013
8093,2013-04-15,1.0,4,2013
8094,2013-04-16,1.0,4,2013
8095,2013-04-17,1.5,4,2013
8096,2013-04-18,1.5,4,2013
8097,2013-04-19,4.0,4,2013
8098,2013-04-20,1.0,4,2013
8099,2013-04-21,1.5,4,2013
8100,2013-04-22,0.0,4,2013
8101,2013-04-23,1.5,4,2013
8102,2013-04-24,2.0,4,2013
8103,2013-04-25,1.5,4,2013
8104,2013-04-26,0.0,4,2013
8105,2013-04-27,0.0,4,2013
8106,2013-04-28,1.5,4,2013
8107,2013-04-29,1.5,4,2013
8108,2013-04-30,1.0,4,2013
8109,2013-05-01,1.0,5,2013
8110,2013-05-02,1.5,5,2013
8111,2013-05-03,3.0,5,2013
8112,2013-05-04,1.5,5,2013
8113,2013-05-05,0.0,5,2013
8114,2013-05-06,1.5,5,2013
8115,2013-05-07,0.0,5,2013
8116,2013-05-08,1.5,5,2013
8117,2013-05-09,2.5,5,2013
8118,2013-05-10,1.5,5,2013
8119,2013-05-11,0.0,5,2013
8120,2013-05-12,0.0,5,2013
8121,2013-05-13,1.0,5,2013
8122,2013-05-14,0.0,5,2013
8123,2013-05-15,1.5,5,2013
8124,2013-05-16,1.0,5,2013
8125,2013-05-17,0.0,5,2013
8126,2013-05-18,0.0,5,2013
8127,2013-05-19,0.0,5,2013
8128,2013-05-20,1.0,5,2013
8129,2013-05-21,0.0,5,2013
8130,2013-05-22,3.0,5,2013
8131,2013-05-23,0.0,5,2013
8132,2013-05-24,0.0,5,2013
8133,2013-05-25,1.5,5,2013
8134,2013-05-26,1.5,5,2013
8135,2013-05-27,2.0,5,2013
8136,2013-05-28,1.0,5,2013
8137,2013-05-29,0.0,5,2013
8138,2013-05-30,0.0,5,2013
8139,2013-05-31,1.0,5,2013
8140,2013-06-01,3.0,6,2013
8141,2013-06-02,2.666667,6,2013
8142,2013-06-03,0.666667,6,2013
8143,2013-06-04,0.0,6,2013
8144,2013-06-05,1.666667,6,2013
8145,2013-06-06,2.666667,6,2013
8146,2013-06-07,1.666667,6,2013
8147,2013-06-08,2.333333,6,2013
8148,2013-06-09,1.666667,6,2013
8149,2013-06-10,0.666667,6,2013
8150,2013-06-11,2.333333,6,2013
8151,2013-06-12,0.666667,6,2013
8152,2013-06-13,0.666667,6,2013
8153,2013-06-14,1.0,6,2013
8154,2013-06-15,2.666667,6,2013
8155,2013-06-16,2.666667,6,2013
8156,2013-06-17,1.0,6,2013
8157,2013-06-18,1.666667,6,2013
8158,2013-06-19,2.666667,6,2013
8159,2013-06-20,1.666667,6,2013
8160,2013-06-21,0.0,6,2013
8161,2013-06-22,0.666667,6,2013
8162,2013-06-23,1.0,6,2013
8163,2013-06-24,0.666667,6,2013
8164,2013-06-25,1.666667,6,2013
8165,2013-06-26,2.333333,6,2013
8166,2013-06-27,1.666667,6,2013
8167,2013-06-28,1.666667,6,2013
8168,2013-06-29,2.0,6,2013
8169,2013-06-30,2.0,6,2013
8170,2013-07-01,1.666667,7,2013
8171,2013-07-02,1.333333,7,2013
8172,2013-07-03,0.0,7,2013
8173,2013-07-04,3.0,7,2013
8174,2013-07-05,1.333333,7,2013
8175,2013-07-06,1.666667,7,2013
8176,2013-07-07,0.666667,7,2013
8177,2013-07-08,1.0,7,2013
8178,2013-07-09,0.0,7,2013
8179,2013-07-10,2.0,7,2013
8180,2013-07-11,1.666667,7,2013
8181,2013-07-12,0.0,7,2013
8182,2013-07-13,1.333333,7,2013
8183,2013-07-14,2.666667,7,2013
8184,2013-07-15,2.666667,7,2013
8185,2013-07-16,0.666667,7,2013
8186,2013-07-17,1.333333,7,2013
8187,2013-07-18,1.0,7,2013
8188,2013-07-19,0.0,7,2013
8189,2013-07-20,0.666667,7,2013
8190,2013-07-21,0.666667,7,2013
8191,2013-07-22,1.333333,7,2013
8192,2013-07-23,0.0,7,2013
8193,2013-07-24,1.0,7,2013
8194,2013-07-25,0.666667,7,2013
8195,2013-07-26,0.666667,7,2013
8196,2013-07-27,2.0,7,2013
8197,2013-07-28,0.666667,7,2013
8198,2013-07-29,2.333333,7,2013
8199,2013-07-30,1.0,7,2013
8200,2013-07-31,1.666667,7,2013
8201,2013-08-01,1.0,8,2013
8202,2013-08-02,0.666667,8,2013
8203,2013-08-03,1.666667,8,2013
8204,2013-08-04,0.0,8,2013
8205,2013-08-05,3.0,8,2013
8206,2013-08-06,1.0,8,2013
8207,2013-08-07,2.333333,8,2013
8208,2013-08-08,0.0,8,2013
8209,2013-08-09,1.333333,8,2013
8210,2013-08-10,3.0,8,2013
8211,2013-08-11,1.333333,8,2013
8212,2013-08-12,2.0,8,2013
8213,2013-08-13,1.666667,8,2013
8214,2013-08-14,2.0,8,2013
8215,2013-08-15,0.666667,8,2013
8216,2013-08-16,1.666667,8,2013
8217,2013-08-17,0.666667,8,2013
8218,2013-08-18,1.666667,8,2013
8219,2013-08-19,1.666667,8,2013
8220,2013-08-20,4.0,8,2013
8221,2013-08-21,1.333333,8,2013
8222,2013-08-22,3.666667,8,2013
8223,2013-08-23,2.666667,8,2013
8224,2013-08-24,3.0,8,2013
8225,2013-08-25,1.666667,8,2013
8226,2013-08-26,1.333333,8,2013
8227,2013-08-27,1.333333,8,2013
8228,2013-08-28,1.333333,8,2013
8229,2013-08-29,3.0,8,2013
8230,2013-08-30,0.666667,8,2013
8231,2013-08-31,2.333333,8,2013
8232,2013-09-01,1.333333,9,2013
8233,2013-09-02,2.333333,9,2013
8234,2013-09-03,0.666667,9,2013
8235,2013-09-04,3.666667,9,2013
8236,2013-09-05,0.666667,9,2013
8237,2013-09-06,0.0,9,2013
8238,2013-09-07,1.666667,9,2013
8239,2013-09-08,2.666667,9,2013
8240,2013-09-09,1.666667,9,2013
8241,2013-09-10,2.0,9,2013
8242,2013-09-11,2.333333,9,2013
8243,2013-09-12,2.0,9,2013
8244,2013-09-13,3.0,9,2013
8245,2013-09-14,3.333333,9,2013
8246,2013-09-15,3.666667,9,2013
8247,2013-09-16,3.0,9,2013
8248,2013-09-17,1.333333,9,2013
8249,2013-09-18,4.3333330000000005,9,2013
8250,2013-09-19,4.0,9,2013
8251,2013-09-20,2.333333,9,2013
8252,2013-09-21,2.0,9,2013
8253,2013-09-22,2.666667,9,2013
8254,2013-09-23,0.0,9,2013
8255,2013-09-24,4.0,9,2013
8256,2013-09-25,1.666667,9,2013
8257,2013-09-26,3.333333,9,2013
8258,2013-09-27,0.666667,9,2013
8259,2013-09-28,1.333333,9,2013
8260,2013-09-29,0.666667,9,2013
8261,2013-09-30,0.0,9,2013
8262,2013-10-01,0.666667,10,2013
8263,2013-10-02,2.5,10,2013
8264,2013-10-03,1.5,10,2013
8265,2013-10-04,1.0,10,2013
8266,2013-10-05,1.0,10,2013
8267,2013-10-06,0.0,10,2013
8268,2013-10-07,2.0,10,2013
8269,2013-10-08,0.0,10,2013
8270,2013-10-09,2.5,10,2013
8271,2013-10-10,1.5,10,2013
8272,2013-10-11,2.0,10,2013
8273,2013-10-12,2.0,10,2013
8274,2013-10-13,2.0,10,2013
8275,2013-10-14,0.0,10,2013
8276,2013-10-15,1.0,10,2013
8277,2013-10-16,1.5,10,2013
8278,2013-10-17,4.0,10,2013
8279,2013-10-18,3.5,10,2013
8280,2013-10-19,1.0,10,2013
8281,2013-10-20,2.5,10,2013
8282,2013-10-21,3.0,10,2013
8283,2013-10-22,1.0,10,2013
8284,2013-10-23,2.5,10,2013
8285,2013-10-24,2.5,10,2013
8286,2013-10-25,2.0,10,2013
8287,2013-10-26,1.0,10,2013
8288,2013-10-27,0.0,10,2013
8289,2013-10-28,1.0,10,2013
8290,2013-10-29,1.5,10,2013
8291,2013-10-30,2.5,10,2013
8292,2013-10-31,4.0,10,2013
8293,2013-11-01,4.3333330000000005,11,2013
8294,2013-11-02,2.0,11,2013
8295,2013-11-03,4.3333330000000005,11,2013
8296,2013-11-04,1.333333,11,2013
8297,2013-11-05,0.666667,11,2013
8298,2013-11-06,3.0,11,2013
8299,2013-11-07,2.0,11,2013
8300,2013-11-08,2.666667,11,2013
8301,2013-11-09,2.0,11,2013
8302,2013-11-10,1.333333,11,2013
8303,2013-11-11,2.333333,11,2013
8304,2013-11-12,1.666667,11,2013
8305,2013-11-13,2.666667,11,2013
8306,2013-11-14,3.666667,11,2013
8307,2013-11-15,2.666667,11,2013
8308,2013-11-16,1.666667,11,2013
8309,2013-11-17,2.666667,11,2013
8310,2013-11-18,3.666667,11,2013
8311,2013-11-19,5.6666669999999995,11,2013
8312,2013-11-20,1.333333,11,2013
8313,2013-11-21,1.333333,11,2013
8314,2013-11-22,2.0,11,2013
8315,2013-11-23,1.666667,11,2013
8316,2013-11-24,1.666667,11,2013
8317,2013-11-25,3.333333,11,2013
8318,2013-11-26,1.333333,11,2013
8319,2013-11-27,2.333333,11,2013
8320,2013-11-28,1.666667,11,2013
8321,2013-11-29,3.0,11,2013
8322,2013-11-30,4.3333330000000005,11,2013
8323,2013-12-01,3.0,12,2013
8324,2013-12-02,3.666667,12,2013
8325,2013-12-03,1.666667,12,2013
8326,2013-12-04,0.0,12,2013
8327,2013-12-05,0.68592,12,2013
8328,2013-12-06,0.666667,12,2013
8329,2013-12-07,0.666667,12,2013
8330,2013-12-08,1.5,12,2013
8331,2013-12-09,0.666667,12,2013
8332,2013-12-10,1.333333,12,2013
8333,2013-12-11,2.666667,12,2013
8334,2013-12-12,2.0,12,2013
8335,2013-12-13,0.666667,12,2013
8336,2013-12-14,1.02888,12,2013
8337,2013-12-15,2.0,12,2013
8338,2013-12-16,2.666667,12,2013
8339,2013-12-17,0.0,12,2013
8340,2013-12-18,0.0,12,2013
8341,2013-12-19,0.0,12,2013
8342,2013-12-20,0.0,12,2013
8343,2013-12-21,2.666667,12,2013
8344,2013-12-22,3.666667,12,2013
8345,2013-12-23,4.3333330000000005,12,2013
8346,2013-12-24,0.666667,12,2013
8347,2013-12-25,2.666667,12,2013
8348,2013-12-26,4.3333330000000005,12,2013
8349,2013-12-27,1.333333,12,2013
8350,2013-12-28,0.666667,12,2013
8351,2013-12-29,0.0,12,2013
8352,2013-12-30,2.666667,12,2013
8353,2013-12-31,0.666667,12,2013
8354,2014-01-01,1.333333,1,2014
8355,2014-01-02,1.5,1,2014
8356,2014-01-03,3.5,1,2014
8357,2014-01-04,2.5,1,2014
8358,2014-01-05,5.0,1,2014
8359,2014-01-06,2.5,1,2014
8360,2014-01-07,1.0,1,2014
8361,2014-01-08,0.0,1,2014
8362,2014-01-09,3.0,1,2014
8363,2014-01-10,2.5,1,2014
8364,2014-01-11,2.0,1,2014
8365,2014-01-12,2.5,1,2014
8366,2014-01-13,0.0,1,2014
8367,2014-01-14,3.5,1,2014
8368,2014-01-15,1.5,1,2014
8369,2014-01-16,2.0,1,2014
8370,2014-01-17,1.5,1,2014
8371,2014-01-18,1.0,1,2014
8372,2014-01-19,2.5,1,2014
8373,2014-01-20,3.5,1,2014
8374,2014-01-21,1.0,1,2014
8375,2014-01-22,1.5,1,2014
8376,2014-01-23,2.0,1,2014
8377,2014-01-24,1.5,1,2014
8378,2014-01-25,2.0,1,2014
8379,2014-01-26,3.5,1,2014
8380,2014-01-27,3.5,1,2014
8381,2014-01-28,2.5,1,2014
8382,2014-01-29,2.0,1,2014
8383,2014-01-30,2.0,1,2014
8384,2014-01-31,3.666667,1,2014
8385,2014-02-01,2.666667,2,2014
8386,2014-02-02,3.333333,2,2014
8387,2014-02-03,2.0,2,2014
8388,2014-02-04,1.0,2,2014
8389,2014-02-05,4.3333330000000005,2,2014
8390,2014-02-06,1.666667,2,2014
8391,2014-02-07,0.666667,2,2014
8392,2014-02-08,1.666667,2,2014
8393,2014-02-09,2.0,2,2014
8394,2014-02-10,2.0,2,2014
8395,2014-02-11,4.0,2,2014
8396,2014-02-12,2.333333,2,2014
8397,2014-02-13,1.333333,2,2014
8398,2014-02-14,3.0,2,2014
8399,2014-02-15,2.666667,2,2014
8400,2014-02-16,2.333333,2,2014
8401,2014-02-17,2.0,2,2014
8402,2014-02-18,1.0,2,2014
8403,2014-02-19,4.3333330000000005,2,2014
8404,2014-02-20,3.333333,2,2014
8405,2014-02-21,2.0,2,2014
8406,2014-02-22,1.333333,2,2014
8407,2014-02-23,1.666667,2,2014
8408,2014-02-24,1.666667,2,2014
8409,2014-02-25,2.666667,2,2014
8410,2014-02-26,2.0,2,2014
8411,2014-02-27,0.666667,2,2014
8412,2014-02-28,0.0,2,2014
8413,2014-03-01,0.0,3,2014
8414,2014-03-02,2.0,3,2014
8415,2014-03-03,2.0,3,2014
8416,2014-03-04,1.333333,3,2014
8417,2014-03-05,4.0,3,2014
8418,2014-03-06,4.3333330000000005,3,2014
8419,2014-03-07,1.333333,3,2014
8420,2014-03-08,2.333333,3,2014
8421,2014-03-09,1.666667,3,2014
8422,2014-03-10,4.3333330000000005,3,2014
8423,2014-03-11,2.0,3,2014
8424,2014-03-12,1.666667,3,2014
8425,2014-03-13,1.333333,3,2014
8426,2014-03-14,3.666667,3,2014
8427,2014-03-15,3.0,3,2014
8428,2014-03-16,4.3333330000000005,3,2014
8429,2014-03-17,1.666667,3,2014
8430,2014-03-18,0.666667,3,2014
8431,2014-03-19,2.333333,3,2014
8432,2014-03-20,1.666667,3,2014
8433,2014-03-21,1.666667,3,2014
8434,2014-03-22,1.0,3,2014
8435,2014-03-23,1.333333,3,2014
8436,2014-03-24,3.666667,3,2014
8437,2014-03-25,5.0,3,2014
8438,2014-03-26,0.666667,3,2014
8439,2014-03-27,0.666667,3,2014
8440,2014-03-28,1.0,3,2014
8441,2014-03-29,3.0,3,2014
8442,2014-03-30,5.6666669999999995,3,2014
8443,2014-03-31,0.666667,3,2014
8444,2014-04-01,1.666667,4,2014
8445,2014-04-02,3.333333,4,2014
8446,2014-04-03,4.0,4,2014
8447,2014-04-04,1.666667,4,2014
8448,2014-04-05,1.0,4,2014
8449,2014-04-06,1.0,4,2014
8450,2014-04-07,2.0,4,2014
8451,2014-04-08,0.0,4,2014
8452,2014-04-09,0.0,4,2014
8453,2014-04-10,1.333333,4,2014
8454,2014-04-11,2.666667,4,2014
8455,2014-04-12,1.666667,4,2014
8456,2014-04-13,1.666667,4,2014
8457,2014-04-14,0.666667,4,2014
8458,2014-04-15,1.666667,4,2014
8459,2014-04-16,1.333333,4,2014
8460,2014-04-17,2.666667,4,2014
8461,2014-04-18,0.666667,4,2014
8462,2014-04-19,1.333333,4,2014
8463,2014-04-20,1.666667,4,2014
8464,2014-04-21,1.666667,4,2014
8465,2014-04-22,3.0,4,2014
8466,2014-04-23,2.333333,4,2014
8467,2014-04-24,1.333333,4,2014
8468,2014-04-25,2.333333,4,2014
8469,2014-04-26,1.0,4,2014
8470,2014-04-27,0.666667,4,2014
8471,2014-04-28,1.666667,4,2014
8472,2014-04-29,1.0,4,2014
8473,2014-04-30,0.0,4,2014
8474,2014-05-01,2.333333,5,2014
8475,2014-05-02,0.0,5,2014
8476,2014-05-03,0.666667,5,2014
8477,2014-05-04,0.0,5,2014
8478,2014-05-05,1.0,5,2014
8479,2014-05-06,0.833333,5,2014
8480,2014-05-07,2.0,5,2014
8481,2014-05-08,2.333333,5,2014
8482,2014-05-09,0.666667,5,2014
8483,2014-05-10,0.666667,5,2014
8484,2014-05-11,1.0,5,2014
8485,2014-05-12,0.0,5,2014
8486,2014-05-13,1.333333,5,2014
8487,2014-05-14,0.0,5,2014
8488,2014-05-15,1.0,5,2014
8489,2014-05-16,1.333333,5,2014
8490,2014-05-17,0.0,5,2014
8491,2014-05-18,1.333333,5,2014
8492,2014-05-19,0.666667,5,2014
8493,2014-05-20,0.0,5,2014
8494,2014-05-21,0.666667,5,2014
8495,2014-05-22,0.666667,5,2014
8496,2014-05-23,0.0,5,2014
8497,2014-05-24,2.0,5,2014
8498,2014-05-25,2.0,5,2014
8499,2014-05-26,1.333333,5,2014
8500,2014-05-27,1.666667,5,2014
8501,2014-05-28,1.666667,5,2014
8502,2014-05-29,1.666667,5,2014
8503,2014-05-30,0.666667,5,2014
8504,2014-05-31,0.0,5,2014
8505,2014-06-01,0.666667,6,2014
8506,2014-06-02,2.5,6,2014
8507,2014-06-03,0.0,6,2014
8508,2014-06-04,1.0,6,2014
8509,2014-06-05,1.0,6,2014
8510,2014-06-06,1.0,6,2014
8511,2014-06-07,1.5,6,2014
8512,2014-06-08,2.5,6,2014
8513,2014-06-09,0.0,6,2014
8514,2014-06-10,1.5,6,2014
8515,2014-06-11,4.0,6,2014
8516,2014-06-12,3.0,6,2014
8517,2014-06-13,1.5,6,2014
8518,2014-06-14,0.0,6,2014
8519,2014-06-15,1.5,6,2014
8520,2014-06-16,0.0,6,2014
8521,2014-06-17,0.0,6,2014
8522,2014-06-18,0.0,6,2014
8523,2014-06-19,0.0,6,2014
8524,2014-06-20,1.5,6,2014
8525,2014-06-21,1.0,6,2014
8526,2014-06-22,1.0,6,2014
8527,2014-06-23,1.0,6,2014
8528,2014-06-24,1.0,6,2014
8529,2014-06-25,0.0,6,2014
8530,2014-06-26,2.0,6,2014
8531,2014-06-27,1.5,6,2014
8532,2014-06-28,0.0,6,2014
8533,2014-06-29,0.0,6,2014
8534,2014-06-30,1.5,6,2014
8535,2014-07-01,1.333333,7,2014
8536,2014-07-02,2.333333,7,2014
8537,2014-07-03,0.666667,7,2014
8538,2014-07-04,2.666667,7,2014
8539,2014-07-05,2.0,7,2014
8540,2014-07-06,2.666667,7,2014
8541,2014-07-07,1.333333,7,2014
8542,2014-07-08,0.666667,7,2014
8543,2014-07-09,1.666667,7,2014
8544,2014-07-10,1.0,7,2014
8545,2014-07-11,1.333333,7,2014
8546,2014-07-12,1.333333,7,2014
8547,2014-07-13,1.333333,7,2014
8548,2014-07-14,1.666667,7,2014
8549,2014-07-15,2.333333,7,2014
8550,2014-07-16,0.0,7,2014
8551,2014-07-17,1.0,7,2014
8552,2014-07-18,1.333333,7,2014
8553,2014-07-19,2.666667,7,2014
8554,2014-07-20,1.333333,7,2014
8555,2014-07-21,1.333333,7,2014
8556,2014-07-22,1.0,7,2014
8557,2014-07-23,2.666667,7,2014
8558,2014-07-24,3.666667,7,2014
8559,2014-07-25,1.0,7,2014
8560,2014-07-26,1.333333,7,2014
8561,2014-07-27,1.333333,7,2014
8562,2014-07-28,2.333333,7,2014
8563,2014-07-29,3.333333,7,2014
8564,2014-07-30,1.333333,7,2014
8565,2014-07-31,1.0,7,2014
8566,2014-08-01,1.0,8,2014
8567,2014-08-02,1.5,8,2014
8568,2014-08-03,0.0,8,2014
8569,2014-08-04,1.0,8,2014
8570,2014-08-05,1.0,8,2014
8571,2014-08-06,0.0,8,2014
8572,2014-08-07,0.0,8,2014
8573,2014-08-08,1.0,8,2014
8574,2014-08-09,0.0,8,2014
8575,2014-08-10,0.0,8,2014
8576,2014-08-11,0.0,8,2014
8577,2014-08-12,0.0,8,2014
8578,2014-08-13,1.0,8,2014
8579,2014-08-14,2.0,8,2014
8580,2014-08-15,1.5,8,2014
8581,2014-08-16,1.0,8,2014
8582,2014-08-17,1.0,8,2014
8583,2014-08-18,1.0,8,2014
8584,2014-08-19,1.0,8,2014
8585,2014-08-20,0.0,8,2014
8586,2014-08-21,0.0,8,2014
8587,2014-08-22,1.0,8,2014
8588,2014-08-23,1.5,8,2014
8589,2014-08-24,0.0,8,2014
8590,2014-08-25,2.0,8,2014
8591,2014-08-26,3.5,8,2014
8592,2014-08-27,2.0,8,2014
8593,2014-08-28,1.5,8,2014
8594,2014-08-29,2.5,8,2014
8595,2014-08-30,3.0,8,2014
8596,2014-08-31,1.0,8,2014
8597,2014-09-01,1.0,9,2014
8598,2014-09-02,1.0,9,2014
8599,2014-09-03,1.666667,9,2014
8600,2014-09-04,1.333333,9,2014
8601,2014-09-05,1.666667,9,2014
8602,2014-09-06,2.0,9,2014
8603,2014-09-07,1.0,9,2014
8604,2014-09-08,0.0,9,2014
8605,2014-09-09,2.333333,9,2014
8606,2014-09-10,2.0,9,2014
8607,2014-09-11,2.0,9,2014
8608,2014-09-12,2.0,9,2014
8609,2014-09-13,1.666667,9,2014
8610,2014-09-14,2.666667,9,2014
8611,2014-09-15,3.0,9,2014
8612,2014-09-16,1.666667,9,2014
8613,2014-09-17,2.0,9,2014
8614,2014-09-18,1.666667,9,2014
8615,2014-09-19,1.333333,9,2014
8616,2014-09-20,1.333333,9,2014
8617,2014-09-21,0.0,9,2014
8618,2014-09-22,4.0,9,2014
8619,2014-09-23,4.3333330000000005,9,2014
8620,2014-09-24,2.333333,9,2014
8621,2014-09-25,2.0,9,2014
8622,2014-09-26,4.3333330000000005,9,2014
8623,2014-09-27,3.666667,9,2014
8624,2014-09-28,3.666667,9,2014
8625,2014-09-29,1.666667,9,2014
8626,2014-09-30,2.666667,9,2014
8627,2014-10-01,5.6666669999999995,10,2014
8628,2014-10-02,1.666667,10,2014
8629,2014-10-03,1.666667,10,2014
8630,2014-10-04,1.333333,10,2014
8631,2014-10-05,1.666667,10,2014
8632,2014-10-06,4.3333330000000005,10,2014
8633,2014-10-07,2.0,10,2014
8634,2014-10-08,1.666667,10,2014
8635,2014-10-09,2.333333,10,2014
8636,2014-10-10,4.0,10,2014
8637,2014-10-11,2.0,10,2014
8638,2014-10-12,2.666667,10,2014
8639,2014-10-13,2.0,10,2014
8640,2014-10-14,1.333333,10,2014
8641,2014-10-15,4.3333330000000005,10,2014
8642,2014-10-16,3.333333,10,2014
8643,2014-10-17,0.666667,10,2014
8644,2014-10-18,2.333333,10,2014
8645,2014-10-19,0.666667,10,2014
8646,2014-10-20,4.0,10,2014
8647,2014-10-21,3.666667,10,2014
8648,2014-10-22,0.666667,10,2014
8649,2014-10-23,1.333333,10,2014
8650,2014-10-24,3.666667,10,2014
8651,2014-10-25,5.6666669999999995,10,2014
8652,2014-10-26,4.3333330000000005,10,2014
8653,2014-10-27,2.666667,10,2014
8654,2014-10-28,2.333333,10,2014
8655,2014-10-29,1.666667,10,2014
8656,2014-10-30,2.666667,10,2014
8657,2014-10-31,5.0,10,2014
8658,2014-11-01,3.666667,11,2014
8659,2014-11-02,3.666667,11,2014
8660,2014-11-03,1.333333,11,2014
8661,2014-11-04,1.333333,11,2014
8662,2014-11-05,4.3333330000000005,11,2014
8663,2014-11-06,2.666667,11,2014
8664,2014-11-07,1.666667,11,2014
8665,2014-11-08,1.333333,11,2014
8666,2014-11-09,1.0,11,2014
8667,2014-11-10,1.666667,11,2014
8668,2014-11-11,3.666667,11,2014
8669,2014-11-12,2.333333,11,2014
8670,2014-11-13,1.333333,11,2014
